participant,condition,word,exposure,synchrony
LexVar116,naturalv,voo,2,17728.75446167338
LexVar116,naturalv,voo,2,18127.280289400693
LexVar119,naturalv,voo,2,17950.351299722206
LexVar119,naturalv,voo,2,16564.839269807246
LexVar121,naturalv,voo,2,13463.127466631364
LexVar121,naturalv,voo,2,11396.203358293336
LexVar126,naturalv,voo,2,18028.688039647623
LexVar126,naturalv,voo,2,17544.382174429316
LexVar127,naturalv,voo,2,17748.265931608687
LexVar127,naturalv,voo,2,17834.322932727042
LexVar133,naturalv,voo,2,14234.95167673162
LexVar133,naturalv,voo,2,16342.587008884742
LexVar137,naturalv,voo,2,17185.812100627663
LexVar137,naturalv,voo,2,18382.722172109756
LexVar138,naturalv,voo,2,17974.783738903134
LexVar138,naturalv,voo,2,12643.420808625555
LexVar139,naturalv,voo,2,16219.246399655043
LexVar139,naturalv,voo,2,17782.307823917443
LexVar140,naturalv,voo,2,15522.444675139463
LexVar140,naturalv,voo,2,15942.044067478137
LexVar144,naturalv,voo,2,15687.157889873204
LexVar144,naturalv,voo,2,16507.695874990008
LexVar146,naturalv,voo,2,15705.84634436891
LexVar146,naturalv,voo,2,16953.52715549416
LexVar149,naturalv,voo,2,13997.327472974253
LexVar150,naturalv,voo,2,18384.716058950282
LexVar150,naturalv,voo,2,17750.097180022345
LexVar151,naturalv,voo,2,16771.715024425026
LexVar151,naturalv,voo,2,14688.591267416681
LexVar155,naturalv,voo,2,14358.527767885455
LexVar155,naturalv,voo,2,14421.7408222469
LexVar156,naturalv,voo,2,15901.303686142426
LexVar156,naturalv,voo,2,17490.843730178472
LexVar157,naturalv,voo,2,17983.425124807727
LexVar157,naturalv,voo,2,12902.241803516166
LexVar162,naturalv,voo,2,17702.35198741788
LexVar162,naturalv,voo,2,17908.848148453966
LexVar163,naturalv,voo,2,17850.533236705483
LexVar163,naturalv,voo,2,17538.743295283624
LexVar169,naturalv,voo,2,17234.637578632293
LexVar169,naturalv,voo,2,15670.894507825378
LexVar170,naturalv,voo,2,16924.097551619463
LexVar170,naturalv,voo,2,12106.839554289141
LexVar173,naturalv,voo,2,18222.372125858725
LexVar173,naturalv,voo,2,18005.25127370337
LexVar174,naturalv,voo,2,11052.226134005228
LexVar174,naturalv,voo,2,12746.250301827888
LexVar175,naturalv,voo,2,13337.727607095629
LexVar175,naturalv,voo,2,16218.286413822427
LexVar176,naturalv,voo,2,18195.7644210233
LexVar176,naturalv,voo,2,17403.408217814012
LexVar179,naturalv,voo,2,18019.980323008705
LexVar179,naturalv,voo,2,18157.39657035912
LexVar180,naturalv,voo,2,17804.223622467434
LexVar180,naturalv,voo,2,17719.246795779254
LexVar181,naturalv,voo,2,17890.604537844876
LexVar181,naturalv,voo,2,17942.033583170116
LexVar182,naturalv,voo,2,15156.13463063476
LexVar182,naturalv,voo,2,18055.324414539293
LexVar185,naturalv,voo,2,16109.793496502825
LexVar185,naturalv,voo,2,16298.945258382646
LexVar188,naturalv,voo,2,15085.36973945446
LexVar188,naturalv,voo,2,15140.185057613724
LexVar191,naturalv,voo,2,17675.568289938088
LexVar191,naturalv,voo,2,17004.38675216434
LexVar103,naturalv,voo,3,20871.444656658987
LexVar104,naturalv,voo,3,19236.04770509832
LexVar104,naturalv,voo,3,20534.803107236825
LexVar107,naturalv,voo,3,20156.530761932154
LexVar107,naturalv,voo,3,20346.219335468617
LexVar110,naturalv,voo,3,18033.65989190094
LexVar110,naturalv,voo,3,11315.42826149006
LexVar116,naturalv,voo,3,16551.070249307555
LexVar116,naturalv,voo,3,15289.574262412421
LexVar119,naturalv,voo,3,20405.678145518654
LexVar119,naturalv,voo,3,16148.76241285272
LexVar121,naturalv,voo,3,15868.461019399634
LexVar126,naturalv,voo,3,20282.08371857643
LexVar126,naturalv,voo,3,19333.65819620486
LexVar127,naturalv,voo,3,20361.286375677195
LexVar127,naturalv,voo,3,20303.763976745864
LexVar133,naturalv,voo,3,19451.728489453508
LexVar133,naturalv,voo,3,19940.472658574923
LexVar137,naturalv,voo,3,20573.55024341285
LexVar137,naturalv,voo,3,20420.598872786453
LexVar138,naturalv,voo,3,20541.966417657248
LexVar138,naturalv,voo,3,15010.369836321604
LexVar139,naturalv,voo,3,19857.2528294406
LexVar139,naturalv,voo,3,17593.914760960204
LexVar140,naturalv,voo,3,12343.456129543232
LexVar140,naturalv,voo,3,20211.555417668354
LexVar144,naturalv,voo,3,20313.831653407316
LexVar144,naturalv,voo,3,19252.54060609313
LexVar146,naturalv,voo,3,18868.629096028413
LexVar146,naturalv,voo,3,19867.236610981177
LexVar149,naturalv,voo,3,8511.228656635647
LexVar150,naturalv,voo,3,20119.972844348336
LexVar150,naturalv,voo,3,19744.46099671047
LexVar151,naturalv,voo,3,20374.972366650065
LexVar155,naturalv,voo,3,14059.38283262152
LexVar155,naturalv,voo,3,15812.483131213214
LexVar156,naturalv,voo,3,19734.963358347602
LexVar157,naturalv,voo,3,20680.646351361705
LexVar157,naturalv,voo,3,19564.939764996827
LexVar162,naturalv,voo,3,17779.671408139384
LexVar162,naturalv,voo,3,16808.901520407806
LexVar163,naturalv,voo,3,20454.30524113305
LexVar163,naturalv,voo,3,20605.54733139095
LexVar169,naturalv,voo,3,20287.41247638849
LexVar169,naturalv,voo,3,20293.43495107176
LexVar170,naturalv,voo,3,20338.87093333656
LexVar170,naturalv,voo,3,20958.870240026125
LexVar173,naturalv,voo,3,19412.302840517143
LexVar173,naturalv,voo,3,20565.969317589057
LexVar174,naturalv,voo,3,20415.76439418288
LexVar175,naturalv,voo,3,20188.46849729043
LexVar176,naturalv,voo,3,20402.657757086643
LexVar176,naturalv,voo,3,20271.58763552569
LexVar179,naturalv,voo,3,20464.91286794914
LexVar179,naturalv,voo,3,20137.11641944889
LexVar180,naturalv,voo,3,16387.974544109144
LexVar180,naturalv,voo,3,20598.104840425516
LexVar181,naturalv,voo,3,20216.78378932257
LexVar181,naturalv,voo,3,19912.678906744768
LexVar182,naturalv,voo,3,20248.345699745318
LexVar182,naturalv,voo,3,17625.896992918548
LexVar185,naturalv,voo,3,18370.66764834733
LexVar185,naturalv,voo,3,18254.044317528995
LexVar188,naturalv,voo,3,19864.328991507897
LexVar191,naturalv,voo,3,16494.356843919657
LexVar104,naturalv,voo,4,32097.624768613234
LexVar104,naturalv,voo,4,32922.478202728926
LexVar107,naturalv,voo,4,32783.02844662357
LexVar107,naturalv,voo,4,32197.527523126028
LexVar110,naturalv,voo,4,31130.999523476316
LexVar119,naturalv,voo,4,33387.46167955056
LexVar119,naturalv,voo,4,33714.31419758598
LexVar121,naturalv,voo,4,33079.597659331266
LexVar126,naturalv,voo,4,32907.86711265824
LexVar126,naturalv,voo,4,32977.61719323691
LexVar127,naturalv,voo,4,30434.096858041237
LexVar133,naturalv,voo,4,32580.91406005204
LexVar133,naturalv,voo,4,32686.76775765276
LexVar137,naturalv,voo,4,33036.407190655205
LexVar137,naturalv,voo,4,32441.65211147123
LexVar138,naturalv,voo,4,31579.255533690688
LexVar138,naturalv,voo,4,30331.524820053066
LexVar139,naturalv,voo,4,31101.724483745616
LexVar140,naturalv,voo,4,31462.984758290422
LexVar140,naturalv,voo,4,19823.725972432723
LexVar144,naturalv,voo,4,32113.685477653875
LexVar144,naturalv,voo,4,31764.320572367567
LexVar146,naturalv,voo,4,33185.930447089246
LexVar146,naturalv,voo,4,33265.08130126658
LexVar150,naturalv,voo,4,31967.04407318295
LexVar151,naturalv,voo,4,32490.87432057379
LexVar155,naturalv,voo,4,30466.428612778538
LexVar155,naturalv,voo,4,32824.432205859295
LexVar157,naturalv,voo,4,32595.248874601766
LexVar157,naturalv,voo,4,19985.404957947456
LexVar162,naturalv,voo,4,31291.175729881277
LexVar162,naturalv,voo,4,31757.09420059483
LexVar163,naturalv,voo,4,33164.181083072974
LexVar163,naturalv,voo,4,33416.930840193825
LexVar169,naturalv,voo,4,32649.581869484653
LexVar169,naturalv,voo,4,32948.20157653562
LexVar170,naturalv,voo,4,25792.437807456325
LexVar170,naturalv,voo,4,32880.41489015632
LexVar173,naturalv,voo,4,33260.96699443704
LexVar173,naturalv,voo,4,33553.8946623033
LexVar174,naturalv,voo,4,32757.122438760503
LexVar175,naturalv,voo,4,32679.823766781767
LexVar176,naturalv,voo,4,33244.89833677956
LexVar176,naturalv,voo,4,32615.603069627246
LexVar179,naturalv,voo,4,32717.576265802953
LexVar179,naturalv,voo,4,32662.108475932175
LexVar180,naturalv,voo,4,32544.00934758828
LexVar180,naturalv,voo,4,33229.37978338295
LexVar181,naturalv,voo,4,33244.90138873123
LexVar181,naturalv,voo,4,33472.66830274089
LexVar182,naturalv,voo,4,32551.51295014602
LexVar185,naturalv,voo,4,31866.890408223837
