participant,condition,word,exposure,synchrony
LexVar181,stable,mob,2,14546.083715901937
LexVar182,stable,mob,2,13934.589226654372
LexVar182,stable,mob,2,14974.723299778305
LexVar188,stable,mob,2,14518.204111747516
LexVar188,stable,mob,2,11790.879616448765
LexVar103,stable,mob,3,26266.215117525735
LexVar103,stable,mob,3,27138.86675417052
LexVar104,stable,mob,3,26389.37830314118
LexVar110,stable,mob,3,26994.43603416696
LexVar110,stable,mob,3,27016.42875654625
LexVar116,stable,mob,3,27556.53384165918
LexVar121,stable,mob,3,27560.4823091378
LexVar133,stable,mob,3,26446.382906641607
LexVar133,stable,mob,3,27118.278636885538
LexVar139,stable,mob,3,27077.518236142194
LexVar139,stable,mob,3,24882.531059244076
LexVar140,stable,mob,3,18381.843357069945
LexVar140,stable,mob,3,14037.919220937676
LexVar146,stable,mob,3,24319.433823434287
LexVar151,stable,mob,3,25527.706119559596
LexVar151,stable,mob,3,19986.293125212465
LexVar157,stable,mob,3,27009.523662298074
LexVar157,stable,mob,3,25956.597732812057
LexVar163,stable,mob,3,27037.881186639603
LexVar163,stable,mob,3,27111.777843362495
LexVar169,stable,mob,3,17275.472745848776
LexVar169,stable,mob,3,27381.781456826542
LexVar170,stable,mob,3,27300.486541733197
LexVar170,stable,mob,3,26898.421397268023
LexVar175,stable,mob,3,27039.96410588535
LexVar175,stable,mob,3,26939.932610810796
LexVar176,stable,mob,3,27361.553797063563
LexVar176,stable,mob,3,23567.35543397152
LexVar181,stable,mob,3,26236.84044867147
LexVar181,stable,mob,3,27304.943879674975
LexVar182,stable,mob,3,25603.142802767932
LexVar188,stable,mob,3,25625.800974238235
LexVar103,stable,mob,4,12356.631893667944
LexVar103,stable,mob,4,15463.75164824149
LexVar104,stable,mob,4,15386.897626260297
LexVar110,stable,mob,4,16433.180239719673
LexVar116,stable,mob,4,16791.441297164056
LexVar121,stable,mob,4,9857.928030850084
LexVar133,stable,mob,4,16972.48621304779
LexVar133,stable,mob,4,14836.352874369575
LexVar139,stable,mob,4,15724.524383637741
LexVar146,stable,mob,4,17248.192290828927
LexVar151,stable,mob,4,16341.959333507657
LexVar151,stable,mob,4,16935.43076293278
LexVar157,stable,mob,4,14406.412991156529
LexVar157,stable,mob,4,17161.586253890076
LexVar163,stable,mob,4,17051.457560213013
LexVar163,stable,mob,4,16792.20175500752
LexVar169,stable,mob,4,14675.670532331858
LexVar169,stable,mob,4,14824.406069756556
LexVar170,stable,mob,4,15410.609555323528
LexVar170,stable,mob,4,16629.267496815806
LexVar175,stable,mob,4,17451.428054245138
LexVar175,stable,mob,4,10165.802270876144
LexVar176,stable,mob,4,17202.37637064998
LexVar176,stable,mob,4,17219.518269996413
LexVar181,stable,mob,4,17048.823098797835
LexVar181,stable,mob,4,17001.554022116958
LexVar188,stable,mob,4,16322.126479380348
