participant,condition,word,exposure,synchrony
LexVar178,unnaturalv,bog,3,18998.538119038072
LexVar178,unnaturalv,bog,3,18288.508393320117
LexVar184,unnaturalv,bog,3,19503.133780325843
LexVar189,unnaturalv,bog,3,20004.006804724126
LexVar190,unnaturalv,bog,3,20028.478366233907
LexVar190,unnaturalv,bog,3,20385.78593951377
LexVar118,unnaturalv,bog,4,7605.364355915975
LexVar130,unnaturalv,bog,4,10933.225036383805
LexVar130,unnaturalv,bog,4,11394.780820234802
LexVar141,unnaturalv,bog,4,9938.562707684383
LexVar141,unnaturalv,bog,4,9119.666550406237
LexVar142,unnaturalv,bog,4,11469.038486266214
LexVar153,unnaturalv,bog,4,4895.383545431928
LexVar159,unnaturalv,bog,4,10100.025290130063
LexVar159,unnaturalv,bog,4,11643.015945190966
LexVar160,unnaturalv,bog,4,10834.781574023675
LexVar160,unnaturalv,bog,4,11791.730753247008
LexVar166,unnaturalv,bog,4,11244.733856261319
LexVar166,unnaturalv,bog,4,10825.727333707157
LexVar177,unnaturalv,bog,4,10642.971227408081
LexVar177,unnaturalv,bog,4,7935.732089239534
LexVar178,unnaturalv,bog,4,8950.478369446242
LexVar178,unnaturalv,bog,4,11382.114507663162
LexVar184,unnaturalv,bog,4,11290.244023865558
